,ent_rate4,value__sum_values,"value__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.4","value__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8","value__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""",value__mean_n_absolute_max__number_of_maxima_7,value__quantile__q_0.1,value__cid_ce__normalize_True,value__variation_coefficient,"value__agg_autocorrelation__f_agg_""median""__maxlag_40","value__agg_autocorrelation__f_agg_""var""__maxlag_40"
Q18823,2.7173113278515952,425858.1460099999,843153.9027623461,102.0705163636364,258721.20499107623,11.0,9177.038585714286,431.04365,7.851157190475731,0.8462911615377229,0.2179669669447229,0.1152064646381836
Q18824,1.9505623476479126,124513.80299999996,4474.39637379321,34.86551851851851,8750.55745575148,11.0,3153.137,923.0068,7.754094762122,0.4511866907726837,0.1952322259526606,0.1160464082761542
Q18825,0.4423955835325945,76389.9,43732.39102040818,136.6833333333333,19041.88222222222,0.0,4430.114285714286,2567.4,5.400230209210909,0.1901223573540178,-0.0056545520172986,0.0270661504068357
Q18826,0.4027307374136788,30966.0,267404.53571428574,-81.0,48841.0,0.0,1872.857142857143,848.0,5.414313779825681,0.2925706595205625,-0.0722269709025496,0.0420844969147832
Q18827,2.8251228790821292,1422571.7,648718.1690306085,167.71818181818182,1750468.019039781,12.0,19517.457142857143,2087.0,9.88229342921187,0.6776508503782601,0.3689220231000156,0.0547441045183867
Q18828,3.204064700039378,164959.5649812852,13951.241752656651,22.00955215767476,44703.378338727336,12.0,2753.8145675082483,172.7424089574648,9.404702228792562,0.8053453608638902,0.3041557414739595,0.0722887000978475
Q18829,3.3051900586970224,728267.5450830173,228896.91599037027,79.846837674908,681467.3148932441,12.0,13847.631166559044,779.4648036262045,9.173463663670068,0.8782492935171914,0.2541624239005211,0.084852079249717
Q18830,2.346738816290822,172040.40000000002,301699.10042502964,11.559259259259273,139022.19462603878,10.0,3322.8142857142857,686.5,8.952269248929902,0.5676248396760094,0.0593130207511078,0.0715177559392185
Q18831,3.4034365069612336,558712.6000000001,56533.86682478637,45.49946428571429,145584.10142895402,12.0,8739.072857142857,911.92,9.805816255678993,0.7079901442552196,0.2904382361861646,0.0642065265940958
Q18832,3.07914820068855,650208.5758244126,178296.57478276838,60.11426244094635,548226.4398843439,12.0,12289.19940903266,739.6731568789808,9.203182247392236,0.8606394223270893,0.2429478160525776,0.0818445513042743
Q18833,0.6923597517081408,423181.14,4321.698861072667,105.40382352941172,1212.040474609373,12.0,7612.948571428571,1398.246,7.132905269254647,0.5270319974047816,0.4133122483702054,0.0906144310518888
Q18834,0.05515751581555498,261974.0,641575.5473615917,86.05263157894737,603079.3469387755,10.0,4987.285714285715,1117.0,9.393156590116686,0.4761003420985524,0.2570570526294402,0.0461885986159494
Q18835,0.8949694051263151,164675.3154462042,325515.2739964829,44.83950892788754,585850.5250253428,10.0,3648.269955205474,656.846058368251,8.229504739371288,0.56890724614368,0.1835430667020383,0.0467748256779463
Q18836,2.4443570145543885,685191.0,600133.8837532237,94.34375,1285085.8488888892,13.0,12089.57142857143,3658.0,8.190201690716087,0.3869855889443847,0.2090415109543888,0.0359655855643013
Q18837,2.51591838763353,304000.0,1234978.2398655743,95.41666666666669,1327436.0,11.0,6092.857142857143,1280.0,9.988523103007546,0.4850469749076228,0.189882905449442,0.0441768928331117
Q18838,2.6466029925501884,257283.0,163187.73787019536,25.703703703703702,46994.392857142855,11.0,4927.857142857143,1115.0,7.812362073224427,0.4684332162877231,0.2139486729928717,0.0599750590512279
Q18839,2.1374730484295585,146359.7321076102,29121.566592015955,30.61807093951964,68551.97363598182,11.0,2928.644142363475,775.07203971853,6.961102383149216,0.4674597699143736,0.1607749085430522,0.0584504705415198
Q18840,2.476451405812464,666587.0,453837.51606805297,121.03333333333332,708776.3905325443,12.0,11964.0,3103.0,8.236518428290045,0.4373006918569753,0.2427084417010862,0.0513610608824728
Q18841,2.630974969449402,420686.4429905974,261266.63660663823,131.04587575064448,646009.9763730658,11.0,9189.9619925713,1851.49490570687,6.995519510433924,0.5512913565076697,0.1558229140003364,0.0567317318296763
Q18842,2.968512755733162,136307.99596377002,96141.78124655192,22.49047070601012,149798.2726465409,13.0,3170.679121030959,320.419210004873,7.529030875643055,0.6991621606448777,0.2630516353879372,0.0625738773086039
Q18843,2.2792267165913414,306065.3,92321.8371933872,86.24210526315794,31851.637499999964,11.0,6124.771428571429,2318.82,8.020599698050233,0.3109873314639661,0.092546778186545,0.0885385046524743
Q18844,1.8962258052500665,464901.731863915,475476.0571368846,195.58684540315,419634.4560717876,12.0,10799.449104179055,3552.937886752484,7.089746423086544,0.414344336089587,0.1522172001241648,0.1845669029354796
Q18845,2.4475655448315905,106021.46,21169.15550898669,30.08809523809525,31689.5612109375,11.0,2447.102857142857,702.8720000000001,7.768460320790546,0.4096228363764225,0.1502849557148814,0.1153311200864001
Q18846,2.4839309998828183,163004.89962492223,87951.67079442999,83.1359768393472,236270.021937321,11.0,4410.903658310718,1028.098743756,7.054648128725623,0.5213263511389948,0.1612967561385922,0.1740057368469893
Q18847,1.593080733314283,355781.9942661774,7729102.715052959,152.15097639406477,8492027.202503882,3.0,12990.71471543694,1535.437885562753,8.022804760942488,0.7753772426376456,0.093503168007155,0.1317117722682709
Q18848,1.0008750782042002,308896.7,275492.83700115344,156.4368421052632,342438.5520987654,12.0,6971.9000000000015,2108.69,7.206881987004294,0.3924903568379942,0.1623591780403542,0.1258777126083389
Q18849,1.6303772468152062,474723.69507990096,2723258.1969496105,241.825020590537,842496.177295164,11.0,12295.390979164573,3264.957528109052,6.64584211876436,0.5038596504902911,0.1583147197777623,0.1904008371193323
Q18850,2.6037044067607513,635337.9,557173.5799826388,113.30625000000003,731256.1185937498,11.0,12930.028571428573,5594.26,7.957224938351304,0.291294704463076,0.1492999930507652,0.1205455618513292
Q18851,0.9067049962835588,1313475.48,28673.606005027803,161.75094339622638,8640.242017346956,11.0,25853.68285714286,1161.678,8.00279122786822,0.8695979481795977,0.2186271811285552,0.0924843382908235
Q18852,2.911421183349651,223958.517,2462.264335710392,26.35823636363636,6073.734280432394,11.0,4141.183428571429,235.1748,7.840268389209962,0.881365599064873,0.2842447690017999,0.0925292795267691
Q18853,2.911421183349651,211163.241,2899.2036836862703,30.80314545454545,6073.734280432394,11.0,4141.183428571429,162.5566,7.623151427141342,0.9752312592931992,0.32218161156258,0.0874218748296361
Q18854,2.2295278389604416,439720.0,2607771.1170280613,82.04166666666667,323292.734375,11.0,9813.857142857143,2449.8,6.916890087157462,0.4305210845753368,0.0573733684881263,0.0418301349385923
Q18855,2.7247847012036552,245162.0,454626.4136703453,131.44444444444446,550663.3877551019,12.0,5239.714285714285,1345.4,7.2777919577524575,0.4135709846741872,0.1630275893049129,0.1215558362613239
Q18856,2.746892117759787,85831.0,110032.92920880429,23.764705882352946,222885.63265306124,1.0,2807.1428571428573,490.0,6.54116277539344,0.5694226713133018,-0.2251092555693666,0.1944488846240413
Q18857,1.8503217463496995,143897.40000000002,70657.18572201193,142.11666666666667,61298.14444444442,11.0,4862.114285714286,701.8,6.11192995364951,0.6318534683783736,-0.1001758670512678,0.2207200670142451
Q18858,2.280420047509273,246968.0,677624.9691725257,185.375,770018.6938775509,11.0,8460.142857142857,1050.0,6.672903923208668,0.6155490242065363,-0.1087957743870217,0.1655355192977759
Q18859,1.654807856636032,290645.07,15702.71379255371,122.10709677419354,14388.782531555542,12.0,8412.885714285714,344.132,6.753881088994991,0.8557015615924588,0.2943761940272132,0.1032886829164422
Q18860,1.5787400764295219,486787.45,4106830.0025511086,254.57400000000007,2308167.7450888883,4.0,10326.744285714283,4865.41,10.254658621286232,0.2539380923801114,-0.0186122348809584,0.0584608495510831
Q18861,2.171306837126485,121708.691,127636.17142255387,27.24433333333333,158161.97936649006,11.0,3307.2488571428576,987.851,6.579028393639127,0.4227797302227967,-0.0254105566191971,0.1625991885016853
Q18862,0.7597195987562475,206674.135,534197.138790213,2.43661538461538,969158.7768225828,10.0,5144.093857142857,1672.0805,8.169647539094099,0.3620824728560944,0.062458951089612,0.0981030026233437
Q18863,0.9603394141878515,256439.1349937376,1126402.3945731083,112.26905670770056,1639660.0390300057,11.0,7277.77297398851,1901.404966173185,6.696483065940634,0.4696805209983876,0.0277760655787089,0.1876566340957989
Q18864,2.2232459232108983,62744.14512016613,41242.84213645168,26.02606827025249,8198.124043073565,11.0,1533.4024529213386,607.1764438965199,5.757619002559226,0.3440841431369377,0.0409226130433538,0.2044049367648123
Q18865,2.1073488517989185,100844.487,28615.51833197561,2.2297692307692194,63569.53858926532,0.0,1933.4048571428573,1280.2775,9.377313822186869,0.1350345211079871,-0.0144010274842553,0.0276643489750274
Q18866,2.235692937509223,170617.7349331284,84448.00120103305,103.25515516023262,141370.80443556837,11.0,4164.302639406853,1618.80779368518,5.707044818086484,0.3573956193746951,-0.0337675280909442,0.2540745586858891
Q18867,1.7417278012056143,76612.7419,9088.284349770354,13.147581250000002,6599.834113471093,11.0,1540.6427571428574,790.2734,8.465842912771702,0.217233428975186,0.0022165146931487,0.0870017536480394
Q18868,1.882760682674893,93741.46655655176,24781.29200123621,48.86306121913896,47315.94042778593,11.0,2239.517407717667,897.7886377164496,6.247609999457247,0.327637408423551,-0.046056858475549,0.222640559130075
Q18869,2.184722675195328,54638.9787289,136179.8999646791,41.82978153846155,291710.926943896,11.0,2563.2193857142856,197.51459,7.06147032961693,0.9787636107064204,-0.0713446475646986,0.1613569775379187
Q18870,1.499523957604203,534694.5482320001,9078195.363076083,169.3041277777777,9219073.491367215,11.0,18516.469,3709.695,6.683598069219915,0.6123192857923387,0.0240658478601317,0.2088185157980381
Q18871,1.3519026282271183,178436.948226,3029140.324655271,174.457036,1096506.2923932257,11.0,6859.320714285714,1098.038,6.353583466721273,0.6988540349579875,-0.064529346451371,0.2231388165758985
Q18872,2.454449960835576,428632.1,214221.8866076145,320.67,297978.4116839507,11.0,15462.06,2381.4,6.382506398612051,0.6280232773750006,-0.0208854896115646,0.1932155049861496
Q18873,1.9072907291462557,339426.42,2145758.420767603,242.48160000000004,174368.5881940827,12.0,12778.18857142857,484.09,5.375893984688079,0.9795812531879696,0.2825017739596049,0.1873089748636842
Q18874,1.5501320679950812,199390.0,9270.130315500686,59.629629629629626,9279.289940828405,12.0,4652.857142857143,1186.0,6.286581451761917,0.4825001328765042,0.2683684861074754,0.1667480833316932
Q18875,2.4776371900166727,426032.19000000006,68640.47664864286,192.608275862069,133142.301672889,12.0,12100.03,1569.3000000000002,6.041547712292511,0.7417694375587722,0.3465482718618277,0.1363220618377665
Q18876,1.5599630984765298,375114.94,27011.68911179791,164.63333333333335,20986.44486523435,11.0,11358.087142857144,1366.31,5.97444815525278,0.7695813138936641,0.3466230895630142,0.1281854302146439
Q18877,1.0748835919781736,60448.297,779.7607788792387,8.22972222222221,1479.0736407499994,11.0,1282.9574285714286,849.8476,8.456048655959153,0.1357320414024859,0.0083491901708676,0.0892226030446947
Q18878,0.6464411568776612,258704.4,15461.733001358076,85.87391304347828,16448.888888888905,11.0,7847.071428571428,1303.75,6.216378321982928,0.5390224138772378,0.0467928128030819,0.101214433603958
Q18879,2.19391587383895,198000.0,60092.62807163682,27.727272727272727,118062.80991735538,0.0,4120.0,2345.0,3.060681682152893,0.194162277229615,-0.1518959301050758,0.3278560549459782
Q18880,1.5680774328518456,79480.42000000001,102100.1091707622,49.20608695652173,11703.61047430555,11.0,2459.284285714286,430.67,5.432419086221551,0.630622651601224,0.1050279197234671,0.2472269458141371
Q18881,1.5680774328518456,298097.44,1434774.5060774677,185.12043478260867,164581.69400763896,11.0,9223.168571428572,1615.3,5.431118772859852,0.6306445319615358,0.1051971349960886,0.2472397488674423
Q18882,1.5599630984765298,100016.04,1902.9012228433216,43.76533333333334,1492.2940484375,11.0,3028.512857142857,364.305,5.975633030170945,0.7695764770745825,0.3464552999852058,0.1281716094499093
Q18883,0.6746342362192244,812170.4,50164.69469369571,178.19696969696963,37940.571210937575,12.0,21979.28571428572,2164.04,6.555281389615415,0.665939306616652,0.2670779688506597,0.0619508294939532
Q18884,0.7341927819113326,803811.2000000001,56547.91234127869,172.10303030303024,37940.571210937575,12.0,21979.28571428572,1894.73,6.563109739853899,0.6846973977736587,0.2688156452667223,0.0619841008545434
Q18885,2.4495895977508684,119273.61000000002,2297.800099621297,14.044000000000006,2202.4291582222204,12.0,2752.9542857142856,550.905,6.45412990853696,0.5002312387451175,0.2771160897053218,0.0680687988339578
Q18886,2.348871240831758,190090.0,1369.1774837219073,7.375,1062.16,11.0,2376.714285714286,1712.6,6.31950342743377,0.1014316022171018,0.0935899994996861,0.068180031729806
Q18887,2.0505510114207834,263178.14,16314.35447069388,59.53454545454545,29318.74632098765,11.0,7056.225714285713,901.54,5.265831276838964,0.6938565046214585,0.2715664427189183,0.0827222421908816
Q18888,0.2760012240786961,382626.95,6917.824210632632,74.68657142857144,8276.87512499994,12.0,8825.192857142858,1457.518,5.85697036696094,0.567533450673368,0.2974191389523136,0.0698844427663206
Q18889,1.6039163701752817,371010.0,6348.451770995768,20.967741935483872,6422.145328719724,12.0,5920.0,2356.0,8.383422231173075,0.2528233467347718,0.1012182572247721,0.0383929067761775
Q18890,3.5550193895287365,1694410.0,338207.4157714844,24.31372549019608,31210.05917159764,11.0,13327.142857142857,6976.0,11.682083903941065,0.1773110727414534,-0.001372214842146,0.0558778675446256
Q18891,2.88141423458005,1538630.0,223678.06122448985,5.185185185185185,25038.26530612245,11.0,11622.857142857143,6466.0,11.792270534532989,0.167648585714063,-0.0444719765711281,0.0571452303559918
Q18892,2.280184276616912,227460.4584879,537491.0859530836,29.999453000000035,82447.98261540274,11.0,6652.130204285715,464.81444602,5.546867956136954,0.8029967741647551,0.2153210562411856,0.1862349682449505
Q18893,2.3070652939515703,264017.6930663868,728168.4830949624,94.67072007656242,415297.7406891835,11.0,9302.334821504412,458.6264687437361,5.152270601872545,0.9809074206996892,0.1664653274958594,0.1978532926365599
Q18894,1.791978356663717,74904.39808880001,18435.342933033327,34.966630442857145,7790.167547128435,11.0,1521.4901422857142,581.71015071,7.289471825473192,0.3183283307382446,0.121737472294614,0.1158623779384038
Q18895,2.4975184970387714,705016.9933449998,1453780.7581167044,154.12492428,1682273.1705330657,11.0,15383.823301428569,4481.3118235,6.680230664730895,0.3981958465171146,0.1429093175688766,0.1305628502791516
Q18896,2.35577517182576,75157.35888175474,23381.98927650331,41.73070533463665,52494.42268788416,11.0,2143.1485497794574,416.445504983636,5.494619279646802,0.6239528545858097,0.1258852726872116,0.1967479322050415
Q18897,2.0321333240216113,552059.0838299999,804512.1380965174,360.3954130400001,961256.0652513936,12.0,14078.679875714284,2000.6074485,6.538846655500657,0.577470699296448,0.2190187010352592,0.12030454186806
Q18898,1.009437713220099,540269.0,3458700.4149305555,232.27777777777777,2600427.5,11.0,12991.857142857143,3977.2,7.2165306065782735,0.4332619395446167,0.1717615669780788,0.152493326114956
Q18899,2.412088093156757,114309.0,340349.1236,105.82352941176472,627676.9375,12.0,3764.285714285714,499.3,8.141239421414594,0.6578861621245681,0.1864536153889179,0.0959102746823968
Q18900,0.46467700607345325,391861.0,2302541.9010416665,57.92307692307692,2888033.1428571427,12.0,9630.0,2718.0,7.835550283304912,0.4326112414988248,0.1248298765226411,0.1200312083715835
Q18901,1.6985159134825045,254222.3,101905.49654399997,124.20476190476194,86649.1560000001,11.0,5741.900000000001,1781.18,7.334704192858574,0.4075013056998393,0.2044323556352787,0.1475506379648893
Q18902,2.0925989874398674,330566.20554835175,1966890.2804809224,167.49745502121598,584904.7687127062,11.0,8350.71431310449,2807.051145247844,5.292567612947542,0.4085687920066772,0.0115545560932993,0.2597117826394602
Q18903,3.747396135667851,175551.96500000003,40145.49432847939,14.050387096774198,152496.82056899994,14.0,3494.808571428571,111.58,8.986912932273766,0.9855478305900583,0.1771941958972598,0.0907445761080291
Q18904,3.0894792511821896,209755.93,38850.12118451353,2.9595254237288167,127998.39543099482,11.0,4337.53,135.94,8.857227454565379,0.9588490969428716,0.0975451804047385,0.0941153334551685
Q18905,-0.0,30037.105,88.6314832839504,22.090111111111103,9.524672639999524,0.0,1346.0352857142857,996.121,4.2629121051992005,0.1195392811526837,-0.1067519236843244,0.1659672327038709
